timestamp,observation_id,estacion,bytes,hex,adc10_pz_array_current,adc13_px_array_current,adc1_py_array_current,adc31_mz_array_current,adc4_my_array_current,adc7_mx_array_current,battery_0_voltage_v,battery_1_voltage_v,i2c_node_address,length,magnetometer_set_1,magnetometer_set_2,packet_type,seq_no,switch_0_ppt_power_supply_status,switch_1_ppt_1_2_status,switch_2_phone_5v_webcam,switch_3_warp_valve_status,switch_4_warp_heater_status,switch_5_digi_wi9c_status,switch_6_sgr05_status,switch_7_reaction_wheels,switch_8_solar_panel_deploy_arm,switch_9_solar_panel_deploy_fire,unix_time_little_endian
2022-12-26T03:40:28+00:00,6933400,SA2KNG Omni UHF/VHF,10,C0804606022D04020000,,,,,2,,,,4,6,,,2,70,,,,,,,,,,,
2022-12-26T03:40:29+00:00,6931018,M0KSF,16,C080400C02800C0822000000E8030000,,,,,,,,,12,12,,,2,64,,,,,,,,,,,8
2022-12-26T03:40:31+00:00,6933400,SA2KNG Omni UHF/VHF,10,C0804806022D1F020000,,,,2,,,,,31,6,,,2,72,,,,,,,,,,,
2022-12-26T03:40:32+00:00,6933400,SA2KNG Omni UHF/VHF,16,C0804A0C02890508ED43020026000000,,,,,,,,,5,12,,8,2,74,,,,,,,,,,,
2022-12-26T03:40:32+00:00,6933400,SA2KNG Omni UHF/VHF,16,C080490C02890308626103000830FBFF,,,,,,,,,3,12,8,,2,73,,,,,,,,,,,
2022-12-26T03:40:33+00:00,6933400,SA2KNG Omni UHF/VHF,13,C0804B090266810500005A005C,,,,,,,,,129,9,,,2,75,5,,,,,,,,,,
2022-12-26T03:40:34+00:00,6933400,SA2KNG Omni UHF/VHF,13,C0804D0902668B0500005B005C,,,,,,,,,139,9,,,2,77,,,5,,,,,,,,
2022-12-26T03:40:34+00:00,6933400,SA2KNG Omni UHF/VHF,13,C0804C09026686050003AA0251,,,,,,,,,134,9,,,2,76,,5,,,,,,,,,
2022-12-26T03:40:35+00:00,6933400,SA2KNG Omni UHF/VHF,13,C080500902669A05000059005C,,,,,,,,,154,9,,,2,80,,,,,,5,,,,,
2022-12-26T03:40:35+00:00,6933400,SA2KNG Omni UHF/VHF,13,C0804F090266950500005B005A,,,,,,,,,149,9,,,2,79,,,,,5,,,,,,
2022-12-26T03:40:35+00:00,6933400,SA2KNG Omni UHF/VHF,13,C0804E090266900500005B005A,,,,,,,,,144,9,,,2,78,,,,5,,,,,,,
2022-12-26T03:40:36+00:00,6933400,SA2KNG Omni UHF/VHF,13,C080510902669F0500005C005A,,,,,,,,,159,9,,,2,81,,,,,,,5,,,,
2022-12-26T03:40:37+00:00,6933400,SA2KNG Omni UHF/VHF,13,C08053090266A9050000000000,,,,,,,,,169,9,,,2,83,,,,,,,,,5,,
2022-12-26T03:40:37+00:00,6933400,SA2KNG Omni UHF/VHF,13,C08052090266A405000059005B,,,,,,,,,164,9,,,2,82,,,,,,,,5,,,
2022-12-26T03:40:38+00:00,6933400,SA2KNG Omni UHF/VHF,16,C080550C02800C082C00000040DD0A00,,,,,,,,,12,12,,,2,85,,,,,,,,,,,8
2022-12-26T03:40:38+00:00,6933400,SA2KNG Omni UHF/VHF,13,C08054090266AC050000000000,,,,,,,,,172,9,,,2,84,,,,,,,,,,5,
2022-12-26T03:40:40+00:00,6933400,SA2KNG Omni UHF/VHF,10,C0805606022C03020000,,,,,,,2,,3,6,,,2,86,,,,,,,,,,,
2022-12-26T03:40:41+00:00,6933400,SA2KNG Omni UHF/VHF,10,C0805706022C08020000,,,,,,,,2,8,6,,,2,87,,,,,,,,,,,
2022-12-26T03:40:42+00:00,6933400,SA2KNG Omni UHF/VHF,16,C0804A0C02890508ED43020026000000,,,,,,,,,5,12,,8,2,74,,,,,,,,,,,
2022-12-26T03:40:42+00:00,6933400,SA2KNG Omni UHF/VHF,16,C080490C02890308626103000830FBFF,,,,,,,,,3,12,8,,2,73,,,,,,,,,,,
2022-12-26T03:40:42+00:00,6931018,M0KSF,16,C0804A0C02890508ED43020026000000,,,,,,,,,5,12,,8,2,74,,,,,,,,,,,
2022-12-26T03:40:42+00:00,6931018,M0KSF,16,C080490C02890308626103000830FBFF,,,,,,,,,3,12,8,,2,73,,,,,,,,,,,
2022-12-26T03:40:43+00:00,6933400,SA2KNG Omni UHF/VHF,10,C0805806022D0D020000,,2,,,,,,,13,6,,,2,88,,,,,,,,,,,
2022-12-26T03:40:45+00:00,6933400,SA2KNG Omni UHF/VHF,10,C0805906022D07020000,,,,,,2,,,7,6,,,2,89,,,,,,,,,,,
2022-12-26T03:40:48+00:00,6933400,SA2KNG Omni UHF/VHF,16,C080550C02800C082C00000040DD0A00,,,,,,,,,12,12,,,2,85,,,,,,,,,,,8
2022-12-26T03:40:48+00:00,6931018,M0KSF,16,C080550C02800C082C00000040DD0A00,,,,,,,,,12,12,,,2,85,,,,,,,,,,,8
2022-12-26T03:40:49+00:00,6933400,SA2KNG Omni UHF/VHF,10,C0805A06022D01020000,,,2,,,,,,1,6,,,2,90,,,,,,,,,,,
2022-12-26T03:40:50+00:00,6933400,SA2KNG Omni UHF/VHF,10,C0805B06022D04020000,,,,,2,,,,4,6,,,2,91,,,,,,,,,,,
2022-12-26T03:43:19+00:00,6933404,SA2KNG Experimental,10,C0805C06022D0A020000,2,,,,,,,,10,6,,,2,92,,,,,,,,,,,
2022-12-26T03:43:20+00:00,6933400,SA2KNG Omni UHF/VHF,10,C0805C06022D0A020000,2,,,,,,,,10,6,,,2,92,,,,,,,,,,,
2022-12-26T03:43:21+00:00,6933400,SA2KNG Omni UHF/VHF,16,C0805E0C02890308E20A070020BF0200,,,,,,,,,3,12,8,,2,94,,,,,,,,,,,
2022-12-26T03:43:21+00:00,6933400,SA2KNG Omni UHF/VHF,10,C0805D06022D1F020000,,,,2,,,,,31,6,,,2,93,,,,,,,,,,,
2022-12-26T03:43:22+00:00,6933404,SA2KNG Experimental,13,C08060090266810500005A005C,,,,,,,,,129,9,,,2,96,5,,,,,,,,,,
2022-12-26T03:43:22+00:00,6933400,SA2KNG Omni UHF/VHF,16,C0805F0C02890508ED5EFDFF8C000000,,,,,,,,,5,12,,8,2,95,,,,,,,,,,,
2022-12-26T03:43:23+00:00,6933404,SA2KNG Experimental,13,C0806109026686050003AF0253,,,,,,,,,134,9,,,2,97,,5,,,,,,,,,
2022-12-26T03:43:23+00:00,6933400,SA2KNG Omni UHF/VHF,13,C0806109026686050003AF0253,,,,,,,,,134,9,,,2,97,,5,,,,,,,,,
2022-12-26T03:43:23+00:00,6933400,SA2KNG Omni UHF/VHF,13,C08060090266810500005A005C,,,,,,,,,129,9,,,2,96,5,,,,,,,,,,
2022-12-26T03:43:24+00:00,6933400,SA2KNG Omni UHF/VHF,13,C080620902668B0500005B005D,,,,,,,,,139,9,,,2,98,,,5,,,,,,,,
2022-12-26T03:43:28+00:00,6933414,SA2KNG S-Band,10,C0805C06022D0A020000,2,,,,,,,,10,6,,,2,92,,,,,,,,,,,
2022-12-26T03:43:29+00:00,6933414,SA2KNG S-Band,10,C0805D06022D1F020000,,,,2,,,,,31,6,,,2,93,,,,,,,,,,,
2022-12-26T03:43:30+00:00,6933414,SA2KNG S-Band,16,C0805F0C02890508ED5EFDFF8C000000,,,,,,,,,5,12,,8,2,95,,,,,,,,,,,
2022-12-26T03:43:30+00:00,6933414,SA2KNG S-Band,16,C0805E0C02890308E20A070020BF0200,,,,,,,,,3,12,8,,2,94,,,,,,,,,,,
2022-12-26T03:43:31+00:00,6933404,SA2KNG Experimental,16,C0805E0C02890308E20A070020BF0200,,,,,,,,,3,12,8,,2,94,,,,,,,,,,,
2022-12-26T03:43:31+00:00,6933414,SA2KNG S-Band,16,C0805E0C02890308E20A070020BF0200,,,,,,,,,3,12,8,,2,94,,,,,,,,,,,
2022-12-26T03:43:31+00:00,6933414,SA2KNG S-Band,13,C0806109026686050003AF0253,,,,,,,,,134,9,,,2,97,,5,,,,,,,,,
2022-12-26T03:43:31+00:00,6933414,SA2KNG S-Band,13,C08060090266810500005A005C,,,,,,,,,129,9,,,2,96,5,,,,,,,,,,
2022-12-26T03:43:31+00:00,6933400,SA2KNG Omni UHF/VHF,16,C0805E0C02890308E20A070020BF0200,,,,,,,,,3,12,8,,2,94,,,,,,,,,,,
2022-12-26T03:43:32+00:00,6933414,SA2KNG S-Band,16,C0805F0C02890508ED5EFDFF8C000000,,,,,,,,,5,12,,8,2,95,,,,,,,,,,,
2022-12-26T03:43:32+00:00,6933414,SA2KNG S-Band,13,C080620902668B0500005B005D,,,,,,,,,139,9,,,2,98,,,5,,,,,,,,
2022-12-26T03:43:32+00:00,6933400,SA2KNG Omni UHF/VHF,16,C0805F0C02890508ED5EFDFF8C000000,,,,,,,,,5,12,,8,2,95,,,,,,,,,,,
2022-12-26T03:43:37+00:00,6933400,SA2KNG Omni UHF/VHF,16,C080010C02800C080200000000000000,,,,,,,,,12,12,,,2,1,,,,,,,,,,,8
2022-12-26T03:43:38+00:00,6933400,SA2KNG Omni UHF/VHF,10,C0800206022C03020000,,,,,,,2,,3,6,,,2,2,,,,,,,,,,,
2022-12-26T03:43:45+00:00,6933414,SA2KNG S-Band,16,C080010C02800C080200000000000000,,,,,,,,,12,12,,,2,1,,,,,,,,,,,8
2022-12-26T03:43:46+00:00,6933414,SA2KNG S-Band,16,C080010C02800C080200000000000000,,,,,,,,,12,12,,,2,1,,,,,,,,,,,8
2022-12-26T03:43:46+00:00,6933414,SA2KNG S-Band,10,C0800206022C03020000,,,,,,,2,,3,6,,,2,2,,,,,,,,,,,
2022-12-26T03:43:46+00:00,6933400,SA2KNG Omni UHF/VHF,16,C080010C02800C080200000000000000,,,,,,,,,12,12,,,2,1,,,,,,,,,,,8
2022-12-26T05:17:19+00:00,6931020,M0KSF,16,C080010C02800C080200000000000000,,,,,,,,,12,12,,,2,1,,,,,,,,,,,8
2022-12-26T05:17:32+00:00,6931020,M0KSF,16,C080010C02800C0802000000D0070000,,,,,,,,,12,12,,,2,1,,,,,,,,,,,8
2022-12-26T05:17:45+00:00,6933550,PE0SAT-11,16,C080010C02800C080200000000000000,,,,,,,,,12,12,,,2,1,,,,,,,,,,,8
2022-12-26T05:17:45+00:00,6931020,M0KSF,16,C080010C02800C080200000000000000,,,,,,,,,12,12,,,2,1,,,,,,,,,,,8
2022-12-26T05:17:51+00:00,6933549,Drachten,10,C0800206022C03020000,,,,,,,2,,3,6,,,2,2,,,,,,,,,,,
2022-12-26T05:17:53+00:00,6933550,PE0SAT-11,16,C080010C02800C0802000000D0070000,,,,,,,,,12,12,,,2,1,,,,,,,,,,,8
2022-12-26T05:17:55+00:00,6933550,PE0SAT-11,10,C0800206022C03020000,,,,,,,2,,3,6,,,2,2,,,,,,,,,,,
2022-12-26T05:17:57+00:00,6933550,PE0SAT-11,16,C080010C02800C0802000000D0070000,,,,,,,,,12,12,,,2,1,,,,,,,,,,,8
2022-12-26T05:17:57+00:00,6931408,M0KSF-BB,16,C080010C02800C0802000000D0070000,,,,,,,,,12,12,,,2,1,,,,,,,,,,,8
2022-12-26T05:17:57+00:00,6931020,M0KSF,16,C080010C02800C0802000000D0070000,,,,,,,,,12,12,,,2,1,,,,,,,,,,,8
2022-12-26T05:18:04+00:00,6933549,Drachten,16,C080010C02800C080200000000000000,,,,,,,,,12,12,,,2,1,,,,,,,,,,,8
2022-12-26T05:18:05+00:00,6933549,Drachten,10,C0800206022C03020000,,,,,,,2,,3,6,,,2,2,,,,,,,,,,,
2022-12-26T05:18:08+00:00,6933550,PE0SAT-11,16,C080010C02800C080200000000000000,,,,,,,,,12,12,,,2,1,,,,,,,,,,,8
2022-12-26T05:18:09+00:00,6933550,PE0SAT-11,10,C0800206022C03020000,,,,,,,2,,3,6,,,2,2,,,,,,,,,,,
2022-12-26T05:18:12+00:00,6933550,PE0SAT-11,16,C080010C02800C080200000000000000,,,,,,,,,12,12,,,2,1,,,,,,,,,,,8
2022-12-26T05:18:12+00:00,6933549,Drachten,16,C080010C02800C080200000000000000,,,,,,,,,12,12,,,2,1,,,,,,,,,,,8
2022-12-26T05:18:12+00:00,6931408,M0KSF-BB,16,C080010C02800C080200000000000000,,,,,,,,,12,12,,,2,1,,,,,,,,,,,8
2022-12-26T05:18:12+00:00,6931020,M0KSF,16,C080010C02800C080200000000000000,,,,,,,,,12,12,,,2,1,,,,,,,,,,,8
2022-12-26T05:18:18+00:00,6933549,Drachten,16,C080010C02800C080200000000000000,,,,,,,,,12,12,,,2,1,,,,,,,,,,,8
2022-12-26T05:18:20+00:00,6933549,Drachten,10,C0800206022C03020000,,,,,,,2,,3,6,,,2,2,,,,,,,,,,,
2022-12-26T05:18:22+00:00,6933550,PE0SAT-11,16,C080010C02800C080200000000000000,,,,,,,,,12,12,,,2,1,,,,,,,,,,,8
2022-12-26T05:18:24+00:00,6933550,PE0SAT-11,10,C0800206022C03020000,,,,,,,2,,3,6,,,2,2,,,,,,,,,,,
2022-12-26T05:18:27+00:00,6933550,PE0SAT-11,16,C080010C02800C080200000000000000,,,,,,,,,12,12,,,2,1,,,,,,,,,,,8
2022-12-26T05:18:27+00:00,6933549,Drachten,16,C080010C02800C080200000000000000,,,,,,,,,12,12,,,2,1,,,,,,,,,,,8
2022-12-26T05:18:27+00:00,6931408,M0KSF-BB,16,C080010C02800C080200000000000000,,,,,,,,,12,12,,,2,1,,,,,,,,,,,8
2022-12-26T05:18:27+00:00,6931020,M0KSF,16,C080010C02800C080200000000000000,,,,,,,,,12,12,,,2,1,,,,,,,,,,,8
2022-12-26T05:18:30+00:00,6933591,PF_DE_UHF_X_DIPOLE,10,C0800406022D0D020000,,2,,,,,,,13,6,,,2,4,,,,,,,,,,,
2022-12-26T05:18:37+00:00,6933550,PE0SAT-11,16,C080010C02800C080200000000000000,,,,,,,,,12,12,,,2,1,,,,,,,,,,,8
2022-12-26T05:18:38+00:00,6933550,PE0SAT-11,10,C0800206022C03020000,,,,,,,2,,3,6,,,2,2,,,,,,,,,,,
2022-12-26T05:18:40+00:00,6933550,PE0SAT-11,10,C0800306022C08020000,,,,,,,,2,8,6,,,2,3,,,,,,,,,,,
2022-12-26T05:18:41+00:00,6933550,PE0SAT-11,16,C080010C02800C080200000000000000,,,,,,,,,12,12,,,2,1,,,,,,,,,,,8
2022-12-26T05:18:41+00:00,6931408,M0KSF-BB,16,C080010C02800C080200000000000000,,,,,,,,,12,12,,,2,1,,,,,,,,,,,8
2022-12-26T05:18:41+00:00,6931020,M0KSF,16,C080010C02800C080200000000000000,,,,,,,,,12,12,,,2,1,,,,,,,,,,,8
2022-12-26T05:18:42+00:00,6933550,PE0SAT-11,10,C0800406022D0D020000,,2,,,,,,,13,6,,,2,4,,,,,,,,,,,
2022-12-26T05:18:44+00:00,6933591,PF_DE_UHF_X_DIPOLE,10,C0800206022C03020000,,,,,,,2,,3,6,,,2,2,,,,,,,,,,,
2022-12-26T05:18:54+00:00,6933550,PE0SAT-11,16,C080010C02800C080200000000000000,,,,,,,,,12,12,,,2,1,,,,,,,,,,,8
2022-12-26T05:18:56+00:00,6933550,PE0SAT-11,10,C0800206022C03020000,,,,,,,2,,3,6,,,2,2,,,,,,,,,,,
2022-12-26T05:18:57+00:00,6933561,PE0SAT-21,16,C080010C02800C080200000000000000,,,,,,,,,12,12,,,2,1,,,,,,,,,,,8
2022-12-26T05:18:58+00:00,6933550,PE0SAT-11,16,C080010C02800C080200000000000000,,,,,,,,,12,12,,,2,1,,,,,,,,,,,8
2022-12-26T05:18:58+00:00,6933561,PE0SAT-21,16,C080010C02800C080200000000000000,,,,,,,,,12,12,,,2,1,,,,,,,,,,,8
2022-12-26T05:18:58+00:00,6931408,M0KSF-BB,16,C080010C02800C080200000000000000,,,,,,,,,12,12,,,2,1,,,,,,,,,,,8
2022-12-26T05:18:58+00:00,6931020,M0KSF,16,C080010C02800C080200000000000000,,,,,,,,,12,12,,,2,1,,,,,,,,,,,8
2022-12-26T05:18:59+00:00,6933561,PE0SAT-21,10,C0800206022C03020000,,,,,,,2,,3,6,,,2,2,,,,,,,,,,,
2022-12-26T05:18:59+00:00,6933591,PF_DE_UHF_X_DIPOLE,10,C0800206022C03020000,,,,,,,2,,3,6,,,2,2,,,,,,,,,,,
2022-12-26T05:19:09+00:00,6933550,PE0SAT-11,16,C080010C02800C080200000000000000,,,,,,,,,12,12,,,2,1,,,,,,,,,,,8
2022-12-26T05:19:10+00:00,6933550,PE0SAT-11,10,C0800206022C03020000,,,,,,,2,,3,6,,,2,2,,,,,,,,,,,
2022-12-26T05:19:12+00:00,6933591,PF_DE_UHF_X_DIPOLE,16,C080010C02800C080200000000000000,,,,,,,,,12,12,,,2,1,,,,,,,,,,,8
2022-12-26T05:19:13+00:00,6933550,PE0SAT-11,16,C080010C02800C080200000000000000,,,,,,,,,12,12,,,2,1,,,,,,,,,,,8
2022-12-26T05:19:13+00:00,6931408,M0KSF-BB,16,C080010C02800C080200000000000000,,,,,,,,,12,12,,,2,1,,,,,,,,,,,8
2022-12-26T05:19:13+00:00,6931020,M0KSF,16,C080010C02800C080200000000000000,,,,,,,,,12,12,,,2,1,,,,,,,,,,,8
2022-12-26T05:19:23+00:00,6933550,PE0SAT-11,16,C080010C02800C080200000000000000,,,,,,,,,12,12,,,2,1,,,,,,,,,,,8
2022-12-26T05:19:25+00:00,6933550,PE0SAT-11,10,C0800206022C03020000,,,,,,,2,,3,6,,,2,2,,,,,,,,,,,
2022-12-26T05:19:28+00:00,6933550,PE0SAT-11,16,C080010C02800C080200000000000000,,,,,,,,,12,12,,,2,1,,,,,,,,,,,8
2022-12-26T05:19:28+00:00,6931408,M0KSF-BB,16,C080010C02800C080200000000000000,,,,,,,,,12,12,,,2,1,,,,,,,,,,,8
2022-12-26T05:19:28+00:00,6931020,M0KSF,16,C080010C02800C080200000000000000,,,,,,,,,12,12,,,2,1,,,,,,,,,,,8
2022-12-26T05:19:38+00:00,6933550,PE0SAT-11,16,C080010C02800C080200000000000000,,,,,,,,,12,12,,,2,1,,,,,,,,,,,8
2022-12-26T05:19:40+00:00,6933550,PE0SAT-11,10,C0800206022C03020000,,,,,,,2,,3,6,,,2,2,,,,,,,,,,,
2022-12-26T05:19:42+00:00,6933550,PE0SAT-11,16,C080010C02800C080200000000000000,,,,,,,,,12,12,,,2,1,,,,,,,,,,,8
2022-12-26T05:19:42+00:00,6931408,M0KSF-BB,16,C080010C02800C080200000000000000,,,,,,,,,12,12,,,2,1,,,,,,,,,,,8
2022-12-26T05:19:42+00:00,6931020,M0KSF,16,C080010C02800C080200000000000000,,,,,,,,,12,12,,,2,1,,,,,,,,,,,8
2022-12-26T05:19:43+00:00,6933561,PE0SAT-21,10,C0800206022C03020000,,,,,,,2,,3,6,,,2,2,,,,,,,,,,,
2022-12-26T05:19:53+00:00,6933550,PE0SAT-11,16,C080010C02800C080200000000000000,,,,,,,,,12,12,,,2,1,,,,,,,,,,,8
2022-12-26T05:19:54+00:00,6933550,PE0SAT-11,10,C0800206022C03020000,,,,,,,2,,3,6,,,2,2,,,,,,,,,,,
2022-12-26T05:19:57+00:00,6933550,PE0SAT-11,16,C080010C02800C080200000000000000,,,,,,,,,12,12,,,2,1,,,,,,,,,,,8
2022-12-26T05:19:57+00:00,6931408,M0KSF-BB,16,C080010C02800C080200000000000000,,,,,,,,,12,12,,,2,1,,,,,,,,,,,8
2022-12-26T05:19:57+00:00,6931020,M0KSF,16,C080010C02800C080200000000000000,,,,,,,,,12,12,,,2,1,,,,,,,,,,,8
2022-12-26T05:19:58+00:00,6933591,PF_DE_UHF_X_DIPOLE,10,C0800206022C03020000,,,,,,,2,,3,6,,,2,2,,,,,,,,,,,
2022-12-26T05:20:08+00:00,6933550,PE0SAT-11,16,C080010C02800C0802000000D0070000,,,,,,,,,12,12,,,2,1,,,,,,,,,,,8
2022-12-26T05:20:09+00:00,6933550,PE0SAT-11,10,C0800206022C03020000,,,,,,,2,,3,6,,,2,2,,,,,,,,,,,
2022-12-26T05:20:12+00:00,6933550,PE0SAT-11,16,C080010C02800C0802000000D0070000,,,,,,,,,12,12,,,2,1,,,,,,,,,,,8
2022-12-26T05:20:12+00:00,6931408,M0KSF-BB,16,C080010C02800C0802000000D0070000,,,,,,,,,12,12,,,2,1,,,,,,,,,,,8
2022-12-26T05:20:22+00:00,6933550,PE0SAT-11,16,C080010C02800C0802000000D0070000,,,,,,,,,12,12,,,2,1,,,,,,,,,,,8
2022-12-26T05:20:27+00:00,6933550,PE0SAT-11,16,C080010C02800C0802000000D0070000,,,,,,,,,12,12,,,2,1,,,,,,,,,,,8
2022-12-26T05:20:27+00:00,6931408,M0KSF-BB,16,C080010C02800C0802000000D0070000,,,,,,,,,12,12,,,2,1,,,,,,,,,,,8
2022-12-26T05:20:27+00:00,6931020,M0KSF,16,C080010C02800C0802000000D0070000,,,,,,,,,12,12,,,2,1,,,,,,,,,,,8
2022-12-26T05:20:36+00:00,6933550,PE0SAT-11,16,C080010C02800C080200000000000000,,,,,,,,,12,12,,,2,1,,,,,,,,,,,8
2022-12-26T05:20:40+00:00,6933550,PE0SAT-11,16,C080010C02800C080200000000000000,,,,,,,,,12,12,,,2,1,,,,,,,,,,,8
2022-12-26T05:20:49+00:00,6933550,PE0SAT-11,16,C080010C02800C080200000000000000,,,,,,,,,12,12,,,2,1,,,,,,,,,,,8
2022-12-26T05:20:53+00:00,6933550,PE0SAT-11,16,C080010C02800C080200000000000000,,,,,,,,,12,12,,,2,1,,,,,,,,,,,8
2022-12-26T05:20:53+00:00,6931020,M0KSF,16,C080010C02800C080200000000000000,,,,,,,,,12,12,,,2,1,,,,,,,,,,,8
2022-12-26T05:20:58+00:00,6933549,Drachten,16,C080010C02800C080200000000000000,,,,,,,,,12,12,,,2,1,,,,,,,,,,,8
2022-12-26T05:21:02+00:00,6933550,PE0SAT-11,16,C080010C02800C080200000000000000,,,,,,,,,12,12,,,2,1,,,,,,,,,,,8
2022-12-26T05:21:06+00:00,6933550,PE0SAT-11,16,C080010C02800C080200000000000000,,,,,,,,,12,12,,,2,1,,,,,,,,,,,8
2022-12-26T05:21:06+00:00,6933549,Drachten,16,C080010C02800C080200000000000000,,,,,,,,,12,12,,,2,1,,,,,,,,,,,8
2022-12-26T05:21:06+00:00,6931408,M0KSF-BB,16,C080010C02800C080200000000000000,,,,,,,,,12,12,,,2,1,,,,,,,,,,,8
2022-12-26T05:21:06+00:00,6931020,M0KSF,16,C080010C02800C080200000000000000,,,,,,,,,12,12,,,2,1,,,,,,,,,,,8
2022-12-26T05:21:15+00:00,6933550,PE0SAT-11,16,C080010C02800C080200000000000000,,,,,,,,,12,12,,,2,1,,,,,,,,,,,8
2022-12-26T05:21:19+00:00,6933550,PE0SAT-11,16,C080010C02800C080200000000000000,,,,,,,,,12,12,,,2,1,,,,,,,,,,,8
2022-12-26T05:21:19+00:00,6931020,M0KSF,16,C080010C02800C080200000000000000,,,,,,,,,12,12,,,2,1,,,,,,,,,,,8
2022-12-26T05:21:28+00:00,6933550,PE0SAT-11,16,C080010C02800C0802000000D0070000,,,,,,,,,12,12,,,2,1,,,,,,,,,,,8
2022-12-26T05:21:37+00:00,6933549,Drachten,16,C080010C02800C080200000000000000,,,,,,,,,12,12,,,2,1,,,,,,,,,,,8
2022-12-26T05:21:45+00:00,6931408,M0KSF-BB,16,C080010C02800C080200000000000000,,,,,,,,,12,12,,,2,1,,,,,,,,,,,8
2022-12-26T05:21:45+00:00,6931020,M0KSF,16,C080010C02800C080200000000000000,,,,,,,,,12,12,,,2,1,,,,,,,,,,,8
2022-12-26T05:21:58+00:00,6931408,M0KSF-BB,16,C080010C02800C080200000000000000,,,,,,,,,12,12,,,2,1,,,,,,,,,,,8
2022-12-26T05:21:58+00:00,6931020,M0KSF,16,C080010C02800C080200000000000000,,,,,,,,,12,12,,,2,1,,,,,,,,,,,8
2022-12-26T05:22:12+00:00,6931408,M0KSF-BB,16,C080010C02800C080200000000000000,,,,,,,,,12,12,,,2,1,,,,,,,,,,,8
2022-12-26T05:22:12+00:00,6931020,M0KSF,16,C080010C02800C080200000000000000,,,,,,,,,12,12,,,2,1,,,,,,,,,,,8
2022-12-26T05:22:26+00:00,6931408,M0KSF-BB,16,C080010C02800C080200000000000000,,,,,,,,,12,12,,,2,1,,,,,,,,,,,8
2022-12-26T05:22:27+00:00,6931020,M0KSF,16,C080010C02800C080200000000000000,,,,,,,,,12,12,,,2,1,,,,,,,,,,,8
2022-12-26T05:22:41+00:00,6931408,M0KSF-BB,16,C080010C02800C080200000000000000,,,,,,,,,12,12,,,2,1,,,,,,,,,,,8
2022-12-26T05:22:41+00:00,6931020,M0KSF,16,C080010C02800C080200000000000000,,,,,,,,,12,12,,,2,1,,,,,,,,,,,8
2022-12-26T05:22:56+00:00,6931408,M0KSF-BB,16,C080010C02800C080200000000000000,,,,,,,,,12,12,,,2,1,,,,,,,,,,,8
2022-12-26T05:22:56+00:00,6931020,M0KSF,16,C080010C02800C080200000000000000,,,,,,,,,12,12,,,2,1,,,,,,,,,,,8
2022-12-26T05:23:13+00:00,6931408,M0KSF-BB,16,C080010C02800C080200000000000000,,,,,,,,,12,12,,,2,1,,,,,,,,,,,8
2022-12-26T05:23:13+00:00,6931020,M0KSF,16,C080010C02800C080200000000000000,,,,,,,,,12,12,,,2,1,,,,,,,,,,,8
2022-12-26T05:23:43+00:00,6933549,Drachten,13,C08015090266AC050000000000,,,,,,,,,172,9,,,2,21,,,,,,,,,,5,
2022-12-26T06:55:37+00:00,6931410,M0KSF-BB,16,C080010C02800C080200000000000000,,,,,,,,,12,12,,,2,1,,,,,,,,,,,8
2022-12-26T06:56:09+00:00,6931022,M0KSF,16,C080010C02800C080200000000000000,,,,,,,,,12,12,,,2,1,,,,,,,,,,,8
2022-12-26T06:56:23+00:00,6931410,M0KSF-BB,16,C080010C02800C080200000000000000,,,,,,,,,12,12,,,2,1,,,,,,,,,,,8
2022-12-26T06:56:23+00:00,6931022,M0KSF,16,C080010C02800C080200000000000000,,,,,,,,,12,12,,,2,1,,,,,,,,,,,8
2022-12-26T06:56:38+00:00,6931022,M0KSF,16,C080010C02800C080200000000000000,,,,,,,,,12,12,,,2,1,,,,,,,,,,,8
2022-12-26T06:56:52+00:00,6931022,M0KSF,16,C080010C02800C0802000000D0070000,,,,,,,,,12,12,,,2,1,,,,,,,,,,,8
2022-12-26T06:57:07+00:00,6931410,M0KSF-BB,16,C080010C02800C080200000000000000,,,,,,,,,12,12,,,2,1,,,,,,,,,,,8
2022-12-26T06:57:07+00:00,6931022,M0KSF,16,C080010C02800C080200000000000000,,,,,,,,,12,12,,,2,1,,,,,,,,,,,8
2022-12-26T06:57:22+00:00,6931410,M0KSF-BB,16,C080010C02800C080200000000000000,,,,,,,,,12,12,,,2,1,,,,,,,,,,,8
2022-12-26T06:57:22+00:00,6931022,M0KSF,16,C080010C02800C080200000000000000,,,,,,,,,12,12,,,2,1,,,,,,,,,,,8
2022-12-26T06:57:36+00:00,6931022,M0KSF,16,C080010C02800C080200000000000000,,,,,,,,,12,12,,,2,1,,,,,,,,,,,8
2022-12-26T06:57:51+00:00,6931410,M0KSF-BB,16,C080010C02800C080200000000000000,,,,,,,,,12,12,,,2,1,,,,,,,,,,,8
2022-12-26T06:57:51+00:00,6931022,M0KSF,16,C080010C02800C080200000000000000,,,,,,,,,12,12,,,2,1,,,,,,,,,,,8
2022-12-26T06:58:06+00:00,6931022,M0KSF,16,C080010C02800C080200000000000000,,,,,,,,,12,12,,,2,1,,,,,,,,,,,8
2022-12-26T06:58:20+00:00,6931022,M0KSF,16,C080010C02800C080200000000000000,,,,,,,,,12,12,,,2,1,,,,,,,,,,,8
